code,Port Name,latitude,longitude,country_code,zone_code
BRYTR,Itamarati,-6.433,-68.233,BR,SA-ESA
CLZUD,Ancud,-41.85,-73.8333,CL,SA-WSA
CLANF,Antofagasta,-23.6333,-70.3833,CL,SA-WSA
CLARI,Arica,-18.4833,-70.3167,CL,SA-WSA
CLBAG,Bahia San Gregorio,-52.6167,-70.1333,CL,SA-WSA
CLBAR,Barquito,-26.35,-70.6333,CL,SA-WSA
CLCNX,Cabo Negro,-52.9667,-70.85,CL,SA-WSA
CLCBC,Calbuco,-41.75,-73.1333,CL,SA-WSA
CLCLD,Caldera,-27.0333,-70.8,CL,SA-WSA
CLCLR,Caleta Clarencia,-52.8833,-70.1,CL,SA-WSA
CLCOL,Caleta Coloso,-23.75,-70.4667,CL,SA-WSA
CLWCA,Castro,-42.4667,-73.7667,CL,SA-WSA
CLCHB,Chacabuco,-45.4833,-72.8167,CL,SA-WSA
CLWCH,Chaiten,-42.9167,-72.7,CL,SA-WSA
CLCNR,Chanaral,-26.35,-70.6167,CL,SA-WSA
CLCCP,Concepcion,-36.8167,-73.05,CL,SA-WSA
CLCPO,Copiapo,-27.35,-70.3333,CL,SA-WSA
CLCQQ,Coquimbo,-29.9667,-71.3333,CL,SA-WSA
CLCNL,Coronel,-37.0167,-73.15,CL,SA-WSA
CLCRR,Corral,-39.8667,-73.4333,CL,SA-WSA
CLCGR,Cruz Grande,-29.45,-71.3,CL,SA-WSA
CLDCH,Dalcahue,-42.3833,-73.6667,CL,SA-WSA
CLGYC,Guayacan,-29.9833,-71.3667,CL,SA-WSA
CLHSO,Huasco,-28.45,-71.2167,CL,SA-WSA
CLIQQ,Iquique,-20.2167,-70.1333,CL,SA-WSA
CLIPC,Isla de Pascua,-27.15,-109.4167,CL,SA-WSA
CLISG,Isla Guarello,-52.6667,-73.6833,CL,SA-WSA
CLLSC,La Serena,-29.8833,-71.2333,CL,SA-WSA
CLLEB,Lebu,-37.6,-73.65,CL,SA-WSA
CLLQN,Lirquen,-36.7,-72.9833,CL,SA-WSA
CLLIA,Llanquihue,-41.25,-73,CL,SA-WSA
CLLVT,Los Vientos,-24.6833,-69.7667,CL,SA-WSA
CLLOS,Los Vilos,-31.9,-71.5,CL,SA-WSA
CLLTA,Lota,-37.0833,-73.15,CL,SA-WSA
CLMJS,Mejillones,-23.1,-70.45,CL,SA-WSA
CLNAL,Nueva Aldea,-36.65,-72.45,CL,SA-WSA
CLZOS,Osorno,-40.5667,-73.15,CL,SA-WSA
CLOVL,Ovalle,-30.5833,-71.2,CL,SA-WSA
CLLOH,Paso Lago O'Higgins/O'Higgins,-48.8667,-72.6667,CL,SA-WSA
CLPTI,Patillos,-20.75,-70.1833,CL,SA-WSA
CLPCK,Pecket,-52.95,-71.1833,CL,SA-WSA
CLPEO,Penco,-36.7167,-72.9833,CL,SA-WSA
CLPIS,Pisagua,-19.6,-70.2,CL,SA-WSA
CLWPA,Puerto Aisen,-45.3833,-72.7,CL,SA-WSA
CLPAG,Puerto Angamos,-23.0833,-70.45,CL,SA-WSA
CLPCH,Puerto Chacabuco,-45.4833,-72.8333,CL,SA-WSA
CLEDE,Puerto Eden,-49.15,-74.45,CL,SA-WSA
CLPMC,Puerto Montt,-41.4667,-72.95,CL,SA-WSA
CLPNT,Puerto Natales,-51.7167,-72.5,CL,SA-WSA
CLPAT,Puerto Patache,-20.8,-70.2,CL,SA-WSA
CLPPY,Puerto Percy,-52.9,-70.2667,CL,SA-WSA
CLWPU,Puerto Williams,-54.9167,-67.6167,CL,SA-WSA
CLPUQ,Punta Arenas,-53.1333,-70.9333,CL,SA-WSA
CLPTC,Punta Chungo,-31.8667,-71.5,CL,SA-WSA
CLPTE,Quellon (Puerto Quellon),-43.1,-73.6167,CL,SA-WSA
CLQUV,Quellon Viejo,-43.1333,-73.6667,CL,SA-WSA
CLQMC,Quemchi,-42.1333,-73.4833,CL,SA-WSA
CLQTV,Quintero,-32.7667,-71.5333,CL,SA-WSA
CLSAI,San Antonio,-33.6,-71.6,CL,SA-WSA
CLSVE,San Vicente,-36.7,-73.1333,CL,SA-WSA
CLTLX,Talca,-35.4167,-71.65,CL,SA-WSA
CLTAL,Talcahuano,-36.7333,-73.1167,CL,SA-WSA
CLTTC,Taltal,-25.4,-70.4667,CL,SA-WSA
CLTOQ,Tocopilla,-22.0833,-70.1833,CL,SA-WSA
CLTOM,Tome,-36.6,-72.95,CL,SA-WSA
CLZAL,Valdivia,-39.8167,-73.2167,CL,SA-WSA
CLVAP,Valparaiso,-33.0333,-71.6333,CL,SA-WSA
CLVNT,Ventanas,-32.7333,-71.4833,CL,SA-WSA
CLKNA,Vina del Mar,-32.9833,-71.55,CL,SA-WSA
CLACH,Achao,-42.45,-73.517,CL,SA-WSA
CLARA,Arauco,-37.25,-73.317,CL,SA-WSA
CLAYA,Ayacara,-42.3,-72.783,CL,SA-WSA
CLBLR,Bahia Laredo,-52.967,-70.8,CL,SA-WSA
CLCAA,Calderilla,-27.083,-70.85,CL,SA-WSA
CLCAL,Caleta Patillos,-20.75,-70.2,CL,SA-WSA
CLCCA,Chacao,-41.833,-73.533,CL,SA-WSA
CLCDV,Curaco de Velez,-42.433,-73.567,CL,SA-WSA
CLCHI,Chiguayante,-36.917,-73.017,CL,SA-WSA
CLCHO,Chonchi,-42.6,-73.8,CL,SA-WSA
CLCHR,Cabo de Hornos,-55.1225102,-69.4067496,CL,SA-WSA
CLCIS,Puerto Cisnes,-44.733,-72.7,CL,SA-WSA
CLCRH,Carahue,-43,-73.55,CL,SA-WSA
CLCST,Constitucion,-35.333,-72.417,CL,SA-WSA
CLGUA,Guaitecas,-43.733,-73.9,CL,SA-WSA
CLGUR,Isla Guarello,-52.66667,-73.68333,CL,SA-WSA
CLHUH,Hualaihue,-42.017,-72.683,CL,SA-WSA
CLJFZ,Juan Fernandez,-33.6613889,-78.9277778,CL,SA-WSA
CLLLI,Llico,-37.2,-73.567,CL,SA-WSA
CLMIC,Michilla,-22.733,-70.267,CL,SA-WSA
CLMLI,Melinka,-43.867,-73.75,CL,SA-WSA
CLMLL,Maullin,-41.617,-73.583,CL,SA-WSA
CLOHI,O'Higgins,-48.467,-72.567,CL,SA-WSA
CLPAN,Panguipulli,-39.633,-72.333,CL,SA-WSA
CLPGA,Pargua,-41.8,-73.433,CL,SA-WSA
CLPOC,Puerto Octay,-40.967,-72.9,CL,SA-WSA
CLPOS,Posesion,-29.9,-70.067,CL,SA-WSA
CLPQD,Puqueldon,-42.583,-73.633,CL,SA-WSA
CLPVS,Puerto Varas,-41.317,-72.983,CL,SA-WSA
CLQCO,Quinchao,-42.517,-73.4,CL,SA-WSA
CLQLN,Queilen,-42.867,-73.467,CL,SA-WSA
CLRAF,Rauco,-42.533,-73.783,CL,SA-WSA
CLSAA,Saavedra,-38.783,-73.4,CL,SA-WSA
CLTON,Tongoy,-30.25,-71.483,CL,SA-WSA
CLTOR,Tortel,-47.833,-73.567,CL,SA-WSA
CLTPT,Tres Puentes,-53.117,-70.883,CL,SA-WSA
CLVIL,Villarrica,-39.267,-72.217,CL,SA-WSA
COACM,Arica,-2.1167,-71.7333,CO,SA-WSA
COBAL,Balboa,2.0333,-77.2167,CO,SA-WSA
COCOV,Covenas Offshore Terminal,9.5,-75.7333,CO,NAE-CEN
COLET,Leticia,-4.2167,-69.9333,CO,SA-WSA
COMAM,Mamonal,10.3167,-75.5,CO,NAE-CEN
COMAU,Manaure,11.7667,-72.4333,CO,NAE-CEN
COPUU,Puerto Asis,0.5167,-76.5,CO,SA-WSA
COPBO,Puerto Bolivar,10.6833,-74.7333,CO,NAE-CEN
COPYA,Puerto Boyaca,5.9756767,-74.5922391,CO,SA-WSA
COPCR,Puerto Carreno,6.1833,-67.4833,CO,SA-WSA
COPUC,Puerto Colombia,11,-74.95,CO,NAE-CEN
COPUL,Puerto Limon,9.3833,-76.1833,CO,NAE-CEN
COPNM,Puerto Limon,1.05,-76.5,CO,SA-WSA
CORCO,Rio Cordoba,8.9167,-76.3667,CO,NAE-CEN
COTLU,Tolu,9.5333,-75.5833,CO,NAE-CEN
COTRB,Turbo,8.0833,-76.7167,CO,NAE-CEN
COYMB,Yumbo,3.5833,-76.4667,CO,SA-WSA
COBUN,Port of Buenaventura,3.883333333,-77.08333333,CO,SA-WSA
COCTG,Port of Cartagena,10.43333333,-75.55,CO,NAE-CEN
COBAQ,Barranquilla,11.0041072,-74.8069813,CO,NAE-CEN
COCNR,Contecar,10.383,-75.517,CO,NAE-CEN
COMIN,Mingueo,11.2,-73.4,CO,NAE-CEN
COSMR,Santa Marta,11.2403547,-74.2110227,CO,NAE-CEN
COSPC,Sociedad Portuaria Regional Cartage,10.4,-75.533,CO,NAE-CEN
ECBHA,Bahia de Caraquez,-0.55,-80.5,EC,SA-WSA
ECDUN,Duran,-2.2,-79.8333,EC,SA-WSA
ECESM,Esmeraldas,0.9833,-79.7,EC,SA-WSA
ECGYE,Guayaquil,-2.1667,-79.9,EC,SA-WSA
ECGUA,Guayas,-1.9574839,-79.9192702,EC,SA-WSA
ECLLD,La Libertad,-2.2333,-80.9,EC,SA-WSA
ECLPT,La Puntilla,-2.15,-79.8667,EC,SA-WSA
ECMEC,Manta,-0.95,-80.7333,EC,SA-WSA
ECPSJ,Posorja,-2.7,-80.25,EC,SA-WSA
ECAYO,"Puerto Ayora, Isla Santa Cruz",-0.75,-90.3167,EC,SA-WSA
ECPBG,Puerto Balao Grande,-2.9,-79.8333,EC,SA-WSA
ECBAQ,Puerto Baquerizo Moreno,-0.9,-89.6,EC,SA-WSA
ECPBO,Puerto Bolivar,-3.2667,-79.9833,EC,SA-WSA
ECVIL,"Puerto Villamil, Isla Isabela",-0.9333,-91.0167,EC,SA-WSA
ECPUN,Puna,-2.7333,-79.9167,EC,SA-WSA
ECSNC,Salinas,-2.2167,-80.9667,EC,SA-WSA
ECSLR,San Lorenzo,1.25,-78.8333,EC,SA-WSA
ECSYM,Seymour,-0.4167,-90.2833,EC,SA-WSA
ECBLI,Bartolome Island,-0.283,-90.55,EC,SA-WSA
ECESP,Espanola Island,-1.383,-89.683,EC,SA-WSA
ECFLO,Floreana Island,-1.3,-90.433,EC,SA-WSA
ECOCC,Coca,-0.483,-76.967,EC,SA-WSA
ECPEG,Puerto Egas,-0.233,-90.85,EC,SA-WSA
ECPEV,Puerto Nuevo,-2.217,-79.917,EC,SA-WSA
ECRAB,Rabida Island,-0.417,-90.7,EC,SA-WSA
ECZTL,Zapotal,-2.317,-80.533,EC,SA-WSA
GFCAY,Cayenne,4.9333,-52.3333,GF,NAE-CEN
GFQKR,Kourou,3.933889,-53.125782,GF,NAE-CEN
GFSLM,Saint-Laurent-du-Maroni,5.5,-54.0333,GF,NAE-CEN
GFCCY,Awala-Yalimapo,5.683,-53.933,GF,NAE-CEN
GFLCY,Ouanary,4.217,-51.667,GF,NAE-CEN
GFOYP,Saint-Georges,3.9,-51.8,GF,NAE-CEN
GYLDN,Linden,6,-58.2833,GY,NAE-CEN
GYGEO,Georgetown,6.8012793,-58.1551255,GY,NAE-CEN
PEANC,Ancon,-11.7667,-77.1667,PE,SA-WSA
PEPUB,Bayovar,-5.85,-81.0667,PE,SA-WSA
PECON,Conchan,-6.4167,-78.6667,PE,SA-WSA
PELOO,Los Organos,-4.1833,-81.1167,PE,SA-WSA
PEPMC,Pampa Melchorita,-13.3,-77.7833,PE,SA-WSA
PEPLO,Punta Lobitos,-10.0833,-78.1833,PE,SA-WSA
PEBAR,San Bartolo,-12.3833,-76.7833,PE,SA-WSA
PETDM,Tambo de Mora,-13.4667,-76.2,PE,SA-WSA
PETAG,Tambo Grande,-4.9263073,-80.3411126,PE,SA-WSA
PECLL,Port of Callao,-12.05,-77.16666667,PE,SA-WSA
PEILQ,Ilo,-17.6680839,-71.3468091,PE,SA-WSA
PELAG,Lagunas,-4.6681951,-75.9927652,PE,SA-WSA
PEMLQ,Mollendo,-17.0206337,-72.0171862,PE,SA-WSA
PEMRI,Matarani,-17.0054057,-72.1001434,PE,SA-WSA
PEPAI,Paita,-5.0938488,-81.0962172,PE,SA-WSA
PEPIO,Pisco,-13.766,-76.2,PE,SA-WSA
PYASU,Asuncion,-25.2667,-57.6667,PY,SA-ESA
PYBCM,Barrio Caacupe Mi,-25.2167,-57.55,PY,SA-ESA
PYCAA,Caacupe,-25.3833,-57.1333,PY,SA-ESA
PYCAC,Calera Cue,-23.442503,-58.443832,PY,SA-ESA
PYMRA,Colonia Mariano Roque Alonso,-25.1667,-57.55,PY,SA-ESA
PYCNP,Concepcion,-23.4,-57.4333,PY,SA-ESA
PYENO,Encarnacion,-27.3333,-55.9,PY,SA-ESA
PYFUO,Fuerte Olimpo,-21.05,-57.8667,PY,SA-ESA
PYPAN,Puerto Antequera,-24.0833,-57.2,PY,SA-ESA
PYPGU,Puerto Guarani,-21.3,-57.9167,PY,SA-ESA
PYPCJ,Puerto la Victoria,-22.2833,-57.9333,PY,SA-ESA
PYPSA,Puerto Sara,-25.4333,-57.5333,PY,SA-ESA
PYTER,Terport (San Antonio),-25.3833,-57.6333,PY,SA-ESA
PYSAN,San Antonio,-25.4200064,-57.5476145,PY,SA-ESA
PYVLL,Villeta,-25.5070168,-57.5589382,PY,SA-ESA
SRLLW,Lelydorp,5.7,-55.2333,SR,NAE-CEN
SRPBM,Paramaribo,5.8520355,-55.2038278,SR,NAE-CEN
UYJLC,Juan L. Lacaze,-34.4333,-57.45,UY,SA-ESA
UYPIR,Piriapolis,-34.8667,-55.2667,UY,SA-ESA
UYCPP,Cuenca del Plata,-32.522779,-55.765835,UY,SA-ESA
UYMVD,Montevideo,-34.9011127,-56.1645314,UY,SA-ESA
VECAR,Caripito,10.1333,-63.0333,VE,NAE-CEN
VECBL,Ciudad Bolivar,8.1167,-63.55,VE,SA-WSA
VEGUA,Guaranao,11.7,-70.15,VE,NAE-CEN
VEJOT,Jose Terminal,10.1,-64.85,VE,NAE-CEN
VEPCT,Paracotos,10.2667,-66.95,VE,NAE-CEN
VEPCO,Puerto Carenero,10.4833,-64.1667,VE,NAE-CEN
VECMR,Puerto Cumarebo,11.4833,-69.35,VE,NAE-CEN
VEPPZ,Puerto Paez,6.2167,-67.45,VE,SA-WSA
VEPCN,Punta Cardon,11.65,-70.2167,VE,NAE-CEN
VEPFI,Punto Fijo,11.6833,-70.1833,VE,NAE-CEN
VEYUR,Urena,7.9167,-72.45,VE,SA-WSA
VEAMY,Amuay,11.776897,-70.2423207,VE,NAE-CEN
VEEGU,El Guamache,10.8958956,-64.0665046,VE,NAE-CEN
VEELC,El Chaure,10.25,-64.617,VE,NAE-CEN
VEGUB,Guaranao Bay,11.67126,-70.2138832,VE,NAE-CEN
VEGUT,Guanta,10.2343685,-64.591805,VE,NAE-CEN
VELAG,La Guaira,10.6024787,-66.9313444,VE,NAE-CEN
VEMAR,Maracaibo,10.642707,-71.6125366,VE,NAE-CEN
VEMOR,Moron,10.483,-68.2,VE,NAE-CEN
VEPBL,Puerto Cabello,10.4697685,-68.0298654,VE,NAE-CEN
VEPRC,Paraguana Refinery Center,11.617,-70.233,VE,NAE-CEN
VEPSU,Puerto Sucre,10.4612133,-64.1903411,VE,NAE-CEN
VEPTZ,Petrozuata,10.15,-64.85,VE,NAE-CEN
VESLV,San Lorenzo/Maracaibo L,10.642707,-71.6125366,VE,NAE-CEN
ASPPG,Pago Pago,-14.2732727,-170.7030577,AS,OC-OCE
AUABP,Abbot Point,-19.9,148.0833,AU,OC-OCE
AUALP,Abell Point,-20.2667,148.7167,AU,OC-OCE
AUADL,Adelaide,-34.9167,138.5833,AU,OC-OCE
AUAIR,Airlie Terminal,-20.2734789,148.716904,AU,OC-OCE
AUALD,Aldgate,-35.0167,138.7333,AU,OC-OCE
AUAMR,Amrun,-12.9167,141.6167,AU,OC-OCE
AUANN,Annandale,-33.8833,151.1667,AU,OC-OCE
AUAPP,Applecross,-32.0167,115.8333,AU,OC-OCE
AUAUA,Armadale,-32.15,116,AU,OC-OCE
AUDLP,Arndell Park,-33.7833,150.8667,AU,OC-OCE
AUASB,Ashburton,-21.6833,115,AU,OC-OCE
AUASH,Ashton,-34.9333,138.7333,AU,OC-OCE
AUP6D,Aspendale,-38.0333,145.1,AU,OC-OCE
AUATT,Attadale,-32.0167,115.7833,AU,OC-OCE
AUAGS,Augusta,-34.3167,115.1667,AU,OC-OCE
AUALI,Australind,-33.2833,115.7167,AU,OC-OCE
AUBAE,Baerami,-32.4,150.4833,AU,OC-OCE
AUBAA,Balhannah,-34.9833,138.8333,AU,OC-OCE
AUBAL,Balnarring,-38.3667,145.1333,AU,OC-OCE
AUBNN,Bannockburn,-38.05,144.1667,AU,OC-OCE
AUBBL,Beelbangera,-34.2667,146.1,AU,OC-OCE
AUBE9,Belrose,-33.7333,151.2167,AU,OC-OCE
AUBVD,Belvidere,-35.3,138.9333,AU,OC-OCE
AUBFD,Beresfield,-32.8,151.65,AU,OC-OCE
AUBKE,Berkeley Vale,-33.35,151.4333,AU,OC-OCE
AUBRR,Berrys Creek,-38.4167,146.0667,AU,OC-OCE
AUBIC,Bicheno,-41.8667,148.2833,AU,OC-OCE
AUBLP,Black Point,-11.15,132.15,AU,OC-OCE
AUTTS,Blackmans Bay,-42.9833,147.3167,AU,OC-OCE
AUBNY,Blayney,-33.5333,149.25,AU,OC-OCE
AUBOB,Bobin,-31.7167,152.2833,AU,OC-OCE
AUBDY,Bomaderry,-34.85,150.6167,AU,OC-OCE
AUBOO,Booby Island,-10.6,141.9167,AU,OC-OCE
AUBOD,Boondall,-27.3333,153.05,AU,OC-OCE
AUBOT,Boort,-36.1167,143.7167,AU,OC-OCE
AUBOU,Boundary Bend,-34.7,143.15,AU,OC-OCE
AUBOY,Boyer,-42.8333,147.3,AU,OC-OCE
AUBBY,Bremer Bay,-34.3833,119.3667,AU,OC-OCE
AUBOL,Bridgewater-on-Loddon,-36.6,143.95,AU,OC-OCE
AUBPO,Bridport,-41,147.4,AU,OC-OCE
AUBSA,Brighton-Le-Sands,-33.95,151.15,AU,OC-OCE
AUBNE,Brisbane,-27.4667,153.0167,AU,OC-OCE
AUNSB,Broke,-32.75,151.1,AU,OC-OCE
AUBUL,Bulli,-34.3,150.9167,AU,OC-OCE
AUBLL,Bullsbrook,-31.6667,116,AU,OC-OCE
AUBWI,Bulwer,-27.0667,153.3667,AU,OC-OCE
AUBUC,Burketown,-17.7333,139.5333,AU,OC-OCE
AUBYY,Bushy Park,-37.8667,147.0333,AU,OC-OCE
AUCMB,Cambridge,-42.8333,147.45,AU,OC-OCE
AUCMP,Camperdown,-33.8833,151.1667,AU,OC-OCE
AUCAP,Capalaba,-27.5167,153.1833,AU,OC-OCE
AUDON,Cape Don,-11.3167,131.75,AU,OC-OCE
AUCBO,Carboor,-36.6333,146.55,AU,OC-OCE
AUCAR,Carina Heights,-27.5,153.0833,AU,OC-OCE
AUCLF,Carlingford,-33.7833,151.05,AU,OC-OCE
AUCVS,Caversham,-31.8833,115.9667,AU,OC-OCE
AUCHE,Chermside,-27.3833,153.1667,AU,OC-OCE
AUCN6,Chinderah,-28.2333,153.55,AU,OC-OCE
AUCHT,Chittering,-31.4833,116.1,AU,OC-OCE
AUSCL,Clare,-33.8333,138.6,AU,OC-OCE
AUCLM,Claremont,-31.9833,115.7833,AU,OC-OCE
AUCDN,Clarendon,-35.1167,138.6333,AU,OC-OCE
AUCVN,Cleveland,-27.5333,153.2667,AU,OC-OCE
AUCVL,Clovelly,-33.9,151.25,AU,OC-OCE
AUCST,Coldstream,-37.7167,145.3667,AU,OC-OCE
AUCMO,Como,-34,151.0667,AU,OC-OCE
AUCDE,Condamine,-26.9333,150.1333,AU,OC-OCE
AUCOU,Coolum,-26.55,153.0833,AU,OC-OCE
AUCOO,Coomera,-27.8833,153.3,AU,OC-OCE
AUCNW,Coonawarra,-37.3,140.8167,AU,OC-OCE
AUCPR,Coorparoo,-27.5,153.05,AU,OC-OCE
AUCRL,Coral Bay,-23.1333,113.7667,AU,OC-OCE
AUCRS,Coral Sea,-19.0833,150.9,AU,OC-OCE
AUCBA,Corio Bay,-38.1167,144.4333,AU,OC-OCE
AUCRV,Coromandel Valley,-35.05,138.6167,AU,OC-OCE
AUCTE,Cottesloe,-32,115.7667,AU,OC-OCE
AUCTT,Cottles Bridge,-37.6333,145.2167,AU,OC-OCE
AUDIL,Cowandilla,-34.9167,138.55,AU,OC-OCE
AUCOW,Cowaramup,-33.8667,115.0833,AU,OC-OCE
AUCRF,Crafers,-35,138.7,AU,OC-OCE
AUCRE,Crestmead,-27.6833,153.0833,AU,OC-OCE
AUC8R,Cromer,-34.7667,139,AU,OC-OCE
AUCRU,Cronulla,-34.05,151.15,AU,OC-OCE
AUDIT,Dalrymple Islet,-9.6,143.3,AU,OC-OCE
AUDAL,Dalton,-34.7167,149.1833,AU,OC-OCE
AUDAR,Dardanup,-33.4,115.75,AU,OC-OCE
AUDRW,Darwin,-12.45,130.8333,AU,OC-OCE
AUDHI,Dhipirrinjura,-12.25,135.0833,AU,OC-OCE
AUDIA,Diamond Creek,-37.6667,145.15,AU,OC-OCE
AUDRY,Drysdale,-38.1667,144.5667,AU,OC-OCE
AUEDE,Eden Valley,-34.65,139.1,AU,OC-OCE
AUELB,Elizabeth Bay,-11.9,136.55,AU,OC-OCE
AUELT,Eltham,-37.7333,145.15,AU,OC-OCE
AUEVL,Evans Landing,-12.6667,141.85,AU,OC-OCE
AUFIN,Findon,-34.9,138.5333,AU,OC-OCE
AUFLN,Flynn,-38.1667,146.6833,AU,OC-OCE
AUFLD,Frankland,-34.3667,114.0667,AU,OC-OCE
AUFWT,Freshwater,-33.7667,151.2833,AU,OC-OCE
AUGBT,Garbutt,-19.2667,146.7667,AU,OC-OCE
AUGEM,Gembrook,-37.95,145.55,AU,OC-OCE
AUGOA,Goolwa,-35.5,138.7833,AU,OC-OCE
AUGOR,Gordon,-37.5833,144.1,AU,OC-OCE
AUGOH,Gove Harbour,-12.2167,136.6667,AU,OC-OCE
AUGTH,Grantham,-27.5833,152.2,AU,OC-OCE
AUGRB,Gravelly Beach,-41.3,146.9667,AU,OC-OCE
AUGTW,Great Western,-37.15,142.85,AU,OC-OCE
AUGRK,Greenock,-34.4667,138.9167,AU,OC-OCE
AUGRU,Gruyere,-37.7333,145.45,AU,OC-OCE
AUGUM,Gumeracha,-34.8333,138.8833,AU,OC-OCE
AUHAH,Hahndorf,-35.0333,138.8,AU,OC-OCE
AUHTT,Halletts Cove,-35.0667,138.5,AU,OC-OCE
AUHAM,Hampton,-38.3333,145.25,AU,OC-OCE
AUHWD,Hanwood,-34.3333,146.0333,AU,OC-OCE
AUHPP,Happy Valley,-35.0833,138.5333,AU,OC-OCE
AUHAS,Hastings,-38.3,145.25,AU,OC-OCE
AUHTH,Heathcote,-36.9167,144.7167,AU,OC-OCE
AUHBE,Heatherbrae,-32.7833,151.7333,AU,OC-OCE
AUHFR,Henderson,-32.1667,115.7667,AU,OC-OCE
AUHNK,Hinchinbrook Island,-18.3833,146.2833,AU,OC-OCE
AUHBA,Hobart,-42.8667,147.3,AU,OC-OCE
AUHDD,Hoddles Creek,-37.8333,145.5833,AU,OC-OCE
AUIGF,Ingle Farm,-34.8333,138.6333,AU,OC-OCE
AUIRY,Irymple,-34.25,142.1667,AU,OC-OCE
AUJAR,Jarrahdale,-32.35,116.0667,AU,OC-OCE
AUKAN,Kangarilla,-35.15,138.65,AU,OC-OCE
AUKRB,Karumba,-17.4833,140.8333,AU,OC-OCE
AUKAY,Kayena,-41.1833,146.8833,AU,OC-OCE
AUKEI,Keith,-36.1,140.35,AU,OC-OCE
AUKEY,Keyneton,-34.5667,139.1333,AU,OC-OCE
AULMQ,Lake Macquarie,-33.0667,151.6,AU,OC-OCE
AULEN,Lakes Entrance,-37.8833,147.9833,AU,OC-OCE
AULAN,Langarra,-12.0833,135.35,AU,OC-OCE
AULYD,Lilydale,-37.75,145.3667,AU,OC-OCE
AULOW,Lisarow,-33.3833,151.3667,AU,OC-OCE
AULUB,Lucky Bay,-33.6833,136.9167,AU,OC-OCE
AUMKY,Mackay,-21.15,149.2,AU,OC-OCE
AUMQI,Macquarie Island,-54.4833,158.9333,AU,OC-OCE
AUMRK,Macquarie Park,-33.7667,151.1167,AU,OC-OCE
AUMBY,Maribyrnong,-37.7833,144.8833,AU,OC-OCE
AUMAR,Marrickville,-33.9167,151.1667,AU,OC-OCE
AUSAD,Maryborough,-37.5,143.75,AU,OC-OCE
AUKLL,Maryknoll,-38.9167,145.6,AU,OC-OCE
AUMEL,Melbourne,-37.8167,144.9667,AU,OC-OCE
AUMLI,Melville Island,-11.55,130.9333,AU,OC-OCE
AUMLL,Mooloolaba,-26.6833,153.1333,AU,OC-OCE
AUMOK,Moorook,-34.2833,140.35,AU,OC-OCE
AUMDC,Mordialloc,-38.0167,145.0833,AU,OC-OCE
AUMGE,Mount Gravatt,-27.5333,153.0833,AU,OC-OCE
AUMHW,Mount Hawthorn,-31.9167,115.8333,AU,OC-OCE
AUMOW,Mowbray Heights,-41.3833,147.1333,AU,OC-OCE
AUMWA,Mulwala,-36,146,AU,OC-OCE
AUNEQ,Nericon,-34.2,146.0333,AU,OC-OCE
AUNLK,New Norfolk,-42.7833,147.0667,AU,OC-OCE
AUVIC,Newtown,-37.7,143.65,AU,OC-OCE
AUNIV,Ningaloo Vision,-22.6896945,113.6983041,AU,OC-OCE
AUNB2,North Bridge,-33.8,151.2167,AU,OC-OCE
AUOKF,Oak Flats,-34.55,150.8167,AU,OC-OCE
AUONS,Onslow,-21.65,115.1,AU,OC-OCE
AUPAG,Paddington,-33.8833,151.2167,AU,OC-OCE
AUDSW,Padstow,-33.95,151.0333,AU,OC-OCE
AUPAL,Palmerston,-12.4667,130.8333,AU,OC-OCE
AUPEN,Pendle Hills,-33.8,150.95,AU,OC-OCE
AUPER,Perth,-31.95,115.85,AU,OC-OCE
AUPIS,Phillip Island,-38.4833,145.2333,AU,OC-OCE
AUPYT,Pleystowe,-21.15,149.0167,AU,OC-OCE
AUPHP,Point Henry Pier/Melbourne,-38.1167,144.4333,AU,OC-OCE
AUPDI,Port Denison,-29.2667,114.9333,AU,OC-OCE
AUFRY,Port Fairy,-38.3667,142.2333,AU,OC-OCE
AUT3P,Port Hacking,-34.0667,151.1333,AU,OC-OCE
AUPOR,Port Melbourne,-37.8333,144.9333,AU,OC-OCE
AUPBN,Port of Brisbane,-27.3833,153.1667,AU,OC-OCE
AUPTW,Port Willunga,-35.2667,138.45,AU,OC-OCE
AUPHR,Prahran,-37.85,145,AU,OC-OCE
AUPYE,Pyrenees,-37.0833,143.4833,AU,OC-OCE
AUPYR,Pyrmont,-33.8667,151.1833,AU,OC-OCE
AURAF,Raffles Bay,-11.2667,132.3833,AU,OC-OCE
AUREV,Revesby,-33.95,151,AU,OC-OCE
AURLL,Reynella,-36.1,138.5333,AU,OC-OCE
AURDS,Rhodes,-33.8333,151.0833,AU,OC-OCE
AUROB,Robe,-37.1833,139.75,AU,OC-OCE
AURNB,Rosslyn Bay,-23.1667,150.7833,AU,OC-OCE
AUROZ,Rozelle,-33.85,151.1667,AU,OC-OCE
AUSGT,Sandgate,-32.8667,151.7,AU,OC-OCE
AUSCY,Scoresby,-37.9,145.2167,AU,OC-OCE
AU5CI,Selby,-37.9167,145.3833,AU,OC-OCE
AUSMR,Seventeen Mile Rocks/Brisbane,-27.55,152.95,AU,OC-OCE
AUSKA,Skardon River,-11.75,142.0167,AU,OC-OCE
AUSBN,South Brisbane,-27.4667,153.0167,AU,OC-OCE
AUSTR,South Trees,-23.9,151.2833,AU,OC-OCE
AUSPO,Spreyton,-41.2167,146.35,AU,OC-OCE
